AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,Task ID,Trial ID,Description
3.279,0.439,-0.514,-27.4446882,299.8862172,-193.6025082,36.8411994,62.81338554,31.04859402,33,1,Forward lateral fall while walking caused by a slip
3.776,0.495,-0.711,-18.5638392,256.5132966,-191.8836342,36.72087822,65.94173622,31.1689152,33,1,Forward lateral fall while walking caused by a slip
3.996,0.785,-0.983,-25.3820394,187.8156324,-191.5971552,35.48328894,68.53150638,30.1375908,33,1,Forward lateral fall while walking caused by a slip
3.996,1.258,-1.043,-16.7876694,100.8979038,-221.6774502,31.93094934,70.57123686,26.5566033,33,1,Forward lateral fall while walking caused by a slip
-0.087,-0.814,-0.173,-41.252976,41.7686382,-4.5263682,73.41310854,-1.56990492,3.5809875,33,2,Forward lateral fall while walking caused by a slip
-0.054,-0.804,-0.175,-40.7373138,44.6334282,-5.8441716,72.98339004,-1.4037471,3.9820581,33,2,Forward lateral fall while walking caused by a slip
-0.022,-0.784,-0.166,-39.5913978,46.5814854,-6.5317212,72.57658986,-1.22040054,4.40604702,33,2,Forward lateral fall while walking caused by a slip
-0.025,-0.732,-0.106,-36.3255372,47.6128098,-6.7036086,72.192708,-1.02559482,4.83576552,33,2,Forward lateral fall while walking caused by a slip
-0.05,-0.686,-0.051,-31.6845774,53.0559108,-8.021412,71.85466278,-0.80787078,5.31132066,33,2,Forward lateral fall while walking caused by a slip
-0.084,-0.695,-0.046,-31.51269,58.728195,-9.1100322,71.52234714,-0.55576926,5.83271244,33,2,Forward lateral fall while walking caused by a slip
-0.106,-0.731,-0.042,-31.3980984,65.317212,-10.1986524,71.1900315,-0.27501984,6.4171296,33,2,Forward lateral fall while walking caused by a slip
-0.15,-0.772,-0.025,-30.8251404,70.760313,-11.172681,70.88063418,0.01718874,7.0473834,33,2,Forward lateral fall while walking caused by a slip
-0.182,-0.783,-0.031,-31.7418732,76.7190762,-11.8029348,70.55404812,0.35523396,7.72920342,33,2,Forward lateral fall while walking caused by a slip
-0.174,-0.762,-0.034,-33.0596766,82.5632478,-13.2353298,70.21027332,0.72765666,8.45686008,33,2,Forward lateral fall while walking caused by a slip
-0.142,-0.731,-0.036,-33.5753388,88.7511942,-16.8449652,69.8722281,1.15737516,9.23035338,33,2,Forward lateral fall while walking caused by a slip
-0.103,-0.68,-0.045,-33.5753388,96.1423524,-21.6578124,69.53991246,1.6615782,10.0554129,33,2,Forward lateral fall while walking caused by a slip
-0.076,-0.635,-0.041,-32.7731976,105.0804972,-28.074942,69.23051514,2.25172494,10.93203864,33,2,Forward lateral fall while walking caused by a slip
-0.064,-0.583,0.001,-31.4553942,112.3570638,-31.51269,68.93830656,2.91062664,11.87168976,33,2,Forward lateral fall while walking caused by a slip
-0.045,-0.527,0.037,-31.0543236,119.4044472,-32.372127,68.66328672,3.60390582,12.86863668,33,2,Forward lateral fall while walking caused by a slip
-0.028,-0.498,0.053,-30.8251404,125.9361684,-32.0283522,68.40545562,4.32010332,13.9228794,33,2,Forward lateral fall while walking caused by a slip
-0.027,-0.49,0.074,-32.2575354,130.8063114,-31.1689152,68.1533541,5.04775998,15.02295876,33,2,Forward lateral fall while walking caused by a slip
-0.032,-0.513,0.077,-33.804522,134.0148762,-30.8824362,67.91271174,5.7868758,16.15168602,33,2,Forward lateral fall while walking caused by a slip
-0.043,-0.533,0.075,-35.9244666,135.2753838,-30.8824362,67.64915106,6.53745078,17.29187244,33,2,Forward lateral fall while walking caused by a slip
-0.062,-0.519,0.095,-36.0390582,135.6764544,-30.366774,67.40277912,7.29375534,18.43778844,33,2,Forward lateral fall while walking caused by a slip
-0.06,-0.502,0.077,-35.9817624,137.9682864,-31.3980984,67.17359592,8.06724864,19.5951636,33,2,Forward lateral fall while walking caused by a slip
-0.02,-0.505,0.059,-35.0077338,145.1875572,-35.0650296,66.9787902,8.9094969,20.80983456,33,2,Forward lateral fall while walking caused by a slip
0.018,-0.514,0.064,-34.091001,150.5160666,-41.1383844,66.82982112,9.82050012,22.04742384,33,2,Forward lateral fall while walking caused by a slip
0.021,-0.501,0.067,-34.3201842,154.125702,-47.4409224,66.68085204,10.81171746,23.29647228,33,2,Forward lateral fall while walking caused by a slip
-0.008,-0.444,0.088,-35.4661002,159.4542114,-50.3057124,66.55480128,11.85450102,24.58562778,33,2,Forward lateral fall while walking caused by a slip
-0.055,-0.4,0.066,-36.2682414,169.1372016,-51.2224452,66.45739842,12.94312122,25.96645656,33,2,Forward lateral fall while walking caused by a slip
-0.106,-0.418,0.06,-36.2682414,177.7315716,-52.4829528,66.4058322,14.07184848,27.42749946,33,2,Forward lateral fall while walking caused by a slip
-0.128,-0.472,0.027,-37.7006364,183.2319684,-55.0612638,66.38864346,15.2406828,28.934379,33,2,Forward lateral fall while walking caused by a slip
-0.11,-0.498,0.023,-39.8778768,187.7010408,-59.5303362,66.3771843,16.4725425,30.47563602,33,2,Forward lateral fall while walking caused by a slip
-0.034,-0.493,0.005,-44.4615408,195.0349032,-65.4318036,66.37145472,17.78461632,32.07418884,33,2,Forward lateral fall while walking caused by a slip
0.053,-0.477,-0.017,-50.0765292,200.0196378,-70.8176088,66.35426598,19.1654451,33.70711914,33,2,Forward lateral fall while walking caused by a slip
0.077,-0.43,-0.056,-57.9260538,198.3580596,-73.6823988,66.28551102,20.5691922,35.3228607,33,2,Forward lateral fall while walking caused by a slip
0.059,-0.477,-0.114,-63.6556338,196.6964814,-75.1720896,66.19956732,21.9729393,36.9271431,33,2,Forward lateral fall while walking caused by a slip
0.067,-0.569,-0.18,-70.7030172,197.956989,-76.3180056,66.07924614,23.39960472,38.55434382,33,2,Forward lateral fall while walking caused by a slip
0.056,-0.691,-0.183,-74.771019,197.1548478,-75.8023434,65.95892496,24.82054056,40.1930037,33,2,Forward lateral fall while walking caused by a slip
0.016,-0.819,-0.226,-82.2767688,195.4359738,-75.0002022,65.8042263,26.23574682,41.825934,33,2,Forward lateral fall while walking caused by a slip
-0.025,-0.914,-0.274,-83.1935016,192.227409,-75.2866812,65.66671638,27.63949392,43.44740514,33,2,Forward lateral fall while walking caused by a slip
-0.053,-0.985,-0.301,-85.5426294,185.924871,-76.203414,65.5177473,29.01459312,45.01158048,33,2,Forward lateral fall while walking caused by a slip
-0.003,-1.012,-0.306,-91.386801,170.2831176,-79.8130494,65.2599162,30.38396274,46.409598,33,2,Forward lateral fall while walking caused by a slip
0.119,-1.029,-0.237,-98.0331138,156.4748298,-85.1988546,64.87603434,31.75333236,47.64718728,33,2,Forward lateral fall while walking caused by a slip
0.256,-0.964,-0.111,-110.580894,154.4694768,-94.8818448,64.36037214,33.20864568,48.8160216,33,2,Forward lateral fall while walking caused by a slip
0.327,-0.801,-0.038,-128.1134088,159.0531408,-107.6588082,63.6842817,34.80146892,49.97339676,33,2,Forward lateral fall while walking caused by a slip
0.293,-0.594,0.016,-145.3594446,154.0684062,-119.2325598,62.80192638,36.49169502,51.01045074,33,2,Forward lateral fall while walking caused by a slip
0.219,-0.368,0.004,-166.2151158,140.7757806,-127.8269298,61.58725542,38.21056902,51.82978068,33,2,Forward lateral fall while walking caused by a slip
0.154,-0.112,0.027,-160.0844652,129.9468744,-137.50992,60.32101824,39.97527966,52.43138658,33,2,Forward lateral fall while walking caused by a slip
0.181,-0.007,0.153,-154.0684062,128.2852962,-151.2036162,59.0433219,41.86604106,52.89548256,33,2,Forward lateral fall while walking caused by a slip
0.374,0.14,0.148,-161.287677,125.191323,-172.3457664,57.53644236,43.92296028,53.11893618,33,2,Forward lateral fall while walking caused by a slip
0.729,0.187,0.174,-159.1104366,123.0713784,-198.4153554,55.85194584,46.2090627,53.05018122,33,2,Forward lateral fall while walking caused by a slip
1.137,0.089,0.218,-164.152467,126.8529012,-224.2557612,53.90388864,48.70143,52.69494726,33,2,Forward lateral fall while walking caused by a slip
1.724,-0.02,-0.027,-172.8614286,138.7131318,-242.5904172,51.71518908,51.40006218,52.16209632,33,2,Forward lateral fall while walking caused by a slip
2.196,-0.295,-0.456,-166.6734822,152.3495322,-244.8822492,49.53794868,54.18463806,51.57767916,33,2,Forward lateral fall while walking caused by a slip
2.149,-0.233,-0.896,-162.6054804,166.8453696,-240.2985852,47.39508576,57.009321,51.01618032,33,2,Forward lateral fall while walking caused by a slip
2.248,0.046,-1.136,-132.1241148,188.9042526,-233.193906,45.6934005,59.92567722,50.62656888,33,2,Forward lateral fall while walking caused by a slip
2.071,0.443,-1.489,-127.483155,162.8919594,-242.4185298,43.35573186,62.71598268,49.4749233,33,2,Forward lateral fall while walking caused by a slip
2.238,1.241,-1.612,-123.7016322,108.8047242,-283.7860974,39.24189342,65.35158948,46.31792472,33,2,Forward lateral fall while walking caused by a slip
3.879,1.823,-2.037,-89.1522648,30.1948866,-322.861833,32.80757508,67.4658045,40.30186572,33,2,Forward lateral fall while walking caused by a slip
-0.324,-1.482,-0.759,-98.548776,-97.8039306,-14.6677248,77.5212174,0.10886202,-6.46296624,33,4,Forward lateral fall while walking caused by a slip
-0.526,-1.553,-0.871,-102.7313694,-76.3180056,-18.621135,76.48416342,0.12605076,-7.25364828,33,4,Forward lateral fall while walking caused by a slip
-0.588,-1.483,-0.936,-105.710751,-47.4982182,-22.8610242,75.41273196,0.23491278,-7.78076964,33,4,Forward lateral fall while walking caused by a slip
-0.515,-1.251,-0.809,-108.1744704,-17.9908812,-24.2361234,74.31838218,0.41252976,-8.021412,33,4,Forward lateral fall while walking caused by a slip
-0.333,-0.913,-0.471,-108.4609494,11.3445684,-19.9962342,73.21830282,0.62452422,-7.98130494,33,4,Forward lateral fall while walking caused by a slip
-0.083,-0.621,-0.205,-100.2103542,26.356068,-13.2926256,72.19843758,0.80787078,-7.77504006,33,4,Forward lateral fall while walking caused by a slip
0.084,-0.555,-0.039,-91.6159842,23.6631654,-4.0680018,71.2759752,0.91100322,-7.57450476,33,4,Forward lateral fall while walking caused by a slip
0.147,-0.557,0.058,-87.4333908,17.8189938,5.3858052,70.3878903,0.90527364,-7.3911582,33,4,Forward lateral fall while walking caused by a slip
0.155,-0.604,0.072,-77.5785132,4.3544808,11.45916,69.60293784,0.8021412,-7.32240324,33,4,Forward lateral fall while walking caused by a slip
0.198,-0.62,0.155,-67.9528188,-11.8029348,13.4072172,68.91538824,0.6302538,-7.3911582,33,4,Forward lateral fall while walking caused by a slip
0.317,-0.594,0.286,-59.874111,-31.1689152,11.8602306,68.30805276,0.40680018,-7.64325972,33,4,Forward lateral fall while walking caused by a slip
0.471,-0.529,0.428,-51.9099948,-48.3576552,7.2765666,67.83249762,0.20626488,-8.06724864,33,4,Forward lateral fall while walking caused by a slip
0.543,-0.45,0.456,-50.8213746,-67.4944524,0.1145916,67.322565,-0.03437748,-8.69177286,33,4,Forward lateral fall while walking caused by a slip
0.536,-0.375,0.515,-45.3209778,-83.365389,-4.2398892,66.87565776,-0.29793816,-9.4824549,33,4,Forward lateral fall while walking caused by a slip
0.485,-0.316,0.51,-46.1804148,-97.4601558,-4.4117766,66.42875052,-0.61879464,-10.39345812,33,4,Forward lateral fall while walking caused by a slip
0.406,-0.237,0.455,-47.841993,-109.8933444,-1.0886202,65.97038412,-1.02559482,-11.40759378,33,4,Forward lateral fall while walking caused by a slip
0.283,-0.176,0.417,-48.70143,-119.6336304,4.297185,65.53493604,-1.51260912,-12.48475482,33,4,Forward lateral fall while walking caused by a slip
0.175,-0.112,0.311,-51.6808116,-126.1080558,8.880849,65.06511048,-2.0912967,-13.60202292,33,4,Forward lateral fall while walking caused by a slip
0.092,-0.032,0.224,-48.8733174,-129.774987,11.1153852,64.63539198,-2.71009134,-14.73647976,33,4,Forward lateral fall while walking caused by a slip
0.014,0.018,0.126,-44.690724,-131.4365652,12.032118,64.2572397,-3.3518043,-15.87666618,33,4,Forward lateral fall while walking caused by a slip
-0.041,0.044,0.041,-41.1956802,-129.488508,12.7196676,63.93065364,-3.99924684,-16.99393428,33,4,Forward lateral fall while walking caused by a slip
-0.098,0.03,-0.007,-36.382833,-125.8215768,14.3812458,63.6556338,-4.66387812,-18.06536574,33,4,Forward lateral fall while walking caused by a slip
-0.159,-0.028,-0.013,-32.5440144,-121.180617,17.18874,63.4264506,-5.32277982,-19.08523098,33,4,Forward lateral fall while walking caused by a slip
-0.232,-0.135,-0.076,-32.658606,-115.0499664,20.5118964,63.20299698,-5.99314068,-20.03061168,33,4,Forward lateral fall while walking caused by a slip
-0.302,-0.275,-0.19,-36.669312,-104.7940182,23.0329116,62.9394363,-6.6463128,-20.86713036,33,4,Forward lateral fall while walking caused by a slip
-0.355,-0.411,-0.326,-44.5761324,-92.246238,24.8663772,62.58420234,-7.26510744,-21.58905744,33,4,Forward lateral fall while walking caused by a slip
-0.368,-0.508,-0.474,-53.5142772,-79.2973872,27.3300966,62.12010636,-7.87244292,-22.1734746,33,4,Forward lateral fall while walking caused by a slip
-0.318,-0.496,-0.534,-58.728195,-72.8229618,30.1948866,61.60444416,-8.46831924,-22.68340722,33,4,Forward lateral fall while walking caused by a slip
-0.191,-0.449,-0.492,-62.2805346,-74.8856106,35.9244666,61.06013406,-9.12722094,-23.18188068,33,4,Forward lateral fall while walking caused by a slip
-0.03,-0.467,-0.45,-67.6663398,-85.8291084,41.9405256,60.4757169,-9.88925508,-23.74337952,33,4,Forward lateral fall while walking caused by a slip
0.104,-0.518,-0.352,-68.9841432,-98.7779592,46.1804148,59.90848848,-10.76015124,-24.39082206,33,4,Forward lateral fall while walking caused by a slip
0.182,-0.554,-0.166,-69.4425096,-113.159205,49.4462754,59.36990796,-11.72272068,-25.14712662,33,4,Forward lateral fall while walking caused by a slip
0.153,-0.51,-0.098,-77.5785132,-115.451037,51.0505578,58.76257248,-12.72539718,-25.90343118,33,4,Forward lateral fall while walking caused by a slip
0.015,-0.405,-0.038,-82.6778394,-103.0178484,51.2224452,58.08075246,-13.67650746,-26.54514414,33,4,Forward lateral fall while walking caused by a slip
-0.194,-0.375,0.02,-84.8550798,-87.5479824,53.285094,57.3530958,-14.5817811,-27.02642886,33,4,Forward lateral fall while walking caused by a slip
-0.372,-0.385,0.037,-89.7825186,-72.6510744,55.9207008,56.53376586,-15.42975894,-27.35301492,33,4,Forward lateral fall while walking caused by a slip
-0.394,-0.426,0.064,-96.6007188,-54.0299394,54.5456016,55.62276264,-16.19179308,-27.51917274,33,4,Forward lateral fall while walking caused by a slip
-0.355,-0.558,0.043,-108.6901326,-39.1330314,45.2063862,54.5456016,-16.7876694,-27.59365728,33,4,Forward lateral fall while walking caused by a slip
-0.344,-0.775,-0.122,-126.5091264,-25.6685184,32.6013102,53.27363484,-17.21165832,-27.6165756,33,4,Forward lateral fall while walking caused by a slip
-0.322,-1.064,-0.315,-143.4113874,-15.4125702,23.9496444,51.81832152,-17.50959648,-27.60511644,33,4,Forward lateral fall while walking caused by a slip
-0.248,-1.345,-0.409,-158.4801828,-16.8449652,22.631841,50.20830954,-17.80753464,-27.59938686,33,4,Forward lateral fall while walking caused by a slip
-0.069,-1.578,-0.359,-171.3717378,-32.1429438,27.2728008,48.50662428,-18.23152356,-27.68533056,33,4,Forward lateral fall while walking caused by a slip
0.18,-1.565,-0.271,-189.8782812,-54.43101,36.7839036,46.64451078,-18.8789661,-27.86294754,33,4,Forward lateral fall while walking caused by a slip
0.452,-1.214,-0.241,-207.9264582,-67.3798608,42.8572584,44.61623946,-19.66964814,-28.06921242,33,4,Forward lateral fall while walking caused by a slip
0.486,-1.031,-0.297,-234.3971178,-67.4371566,48.0138804,42.29575956,-20.50043724,-28.21245192,33,4,Forward lateral fall while walking caused by a slip
0.201,-1.036,-0.334,-242.3039382,-72.6510744,54.5456016,39.8778768,-21.41717004,-28.29839562,33,4,Forward lateral fall while walking caused by a slip
-0.091,-1.057,-0.369,-246.4292358,-81.9902898,59.0719698,37.42561656,-22.43703528,-28.37860974,33,4,Forward lateral fall while walking caused by a slip
-0.325,-0.982,-0.647,-257.544621,-109.2630906,62.8534926,34.89887178,-23.69754288,-28.55049714,33,4,Forward lateral fall while walking caused by a slip
-0.26,-0.772,-1.162,-246.0281652,-160.42824,63.1972674,32.6013102,-25.37630982,-28.98021564,33,4,Forward lateral fall while walking caused by a slip
0.485,-0.639,-1.44,-205.4627388,-224.5422402,63.598338,30.88816578,-27.59365728,-29.74224978,33,4,Forward lateral fall while walking caused by a slip
1.696,-0.578,-1.34,-173.5489782,-281.5515612,75.8596392,29.61619902,-30.366774,-30.67044174,33,4,Forward lateral fall while walking caused by a slip
1.481,-0.032,-0.525,-150.114996,-309.0535452,97.975818,28.56768588,-33.47793594,-31.50123084,33,4,Forward lateral fall while walking caused by a slip
-0.026,0.184,-0.608,-127.7123382,-366.0055704,134.4732426,27.7598151,-37.26518832,-32.2575354,33,4,Forward lateral fall while walking caused by a slip
-1.709,0.065,-1.008,-148.396122,-362.5105266,156.990492,26.5852512,-41.14411398,-32.69298348,33,4,Forward lateral fall while walking caused by a slip
-3.748,0.346,-1.526,-173.319795,-306.1314594,133.6138056,25.04972376,-44.43862248,-32.96800332,33,4,Forward lateral fall while walking caused by a slip
-3.999,0.822,-1.997,-174.179232,-191.7690426,95.5693944,23.26782438,-46.55856708,-32.90497794,33,4,Forward lateral fall while walking caused by a slip
-3.999,1.316,-2.304,-169.9393428,-62.5097178,139.9163436,20.42022312,-47.66437602,-31.36372092,33,4,Forward lateral fall while walking caused by a slip
-3.999,1.935,-2.473,-120.6649548,98.3768886,262.7585388,16.10584938,-47.5841619,-27.19831626,33,4,Forward lateral fall while walking caused by a slip
0.161,-1.051,-0.189,-35.6379876,45.3209778,-3.6669312,81.48608676,2.42934192,-9.7689339,33,5,Forward lateral fall while walking caused by a slip
0.221,-1.053,-0.205,-38.674665,38.2735944,-2.291832,81.1022049,2.49809688,-9.40224078,33,5,Forward lateral fall while walking caused by a slip
0.217,-1.008,-0.204,-41.0810886,33.3461556,-1.6042824,80.69540472,2.55539268,-9.0813843,33,5,Forward lateral fall while walking caused by a slip
0.162,-0.964,-0.19,-41.9978214,30.080295,-2.005353,80.27714538,2.6069589,-8.78917572,33,5,Forward lateral fall while walking caused by a slip
0.064,-0.944,-0.202,-44.8053156,28.361421,-2.6929026,79.83023814,2.66998428,-8.51988546,33,5,Forward lateral fall while walking caused by a slip
-0.03,-0.915,-0.216,-47.6128098,29.3927454,-2.7501984,79.34895342,2.72728008,-8.24486562,33,5,Forward lateral fall while walking caused by a slip
-0.098,-0.882,-0.212,-48.987909,32.4867186,-1.8907614,78.86193912,2.79603504,-7.9354683,33,5,Forward lateral fall while walking caused by a slip
-0.133,-0.85,-0.209,-48.3576552,35.6952834,-0.859437,78.38638398,2.85906042,-7.5916935,33,5,Forward lateral fall while walking caused by a slip
-0.137,-0.812,-0.193,-45.550161,41.1956802,-0.1145916,77.93947674,2.92781538,-7.19635248,33,5,Forward lateral fall while walking caused by a slip
-0.125,-0.771,-0.177,-42.7426668,45.0917946,-0.0572958,77.5212174,3.0080295,-6.7609044,33,5,Forward lateral fall while walking caused by a slip
-0.114,-0.727,-0.156,-39.534102,47.7846972,-1.7761698,77.13733554,3.09970278,-6.302538,33,5,Forward lateral fall while walking caused by a slip
-0.127,-0.71,-0.112,-37.4141574,49.7900502,-4.0680018,76.776372,3.23148312,-5.82698286,33,5,Forward lateral fall while walking caused by a slip
-0.153,-0.708,-0.09,-37.7006364,53.8007562,-6.4744254,76.41540846,3.40337052,-5.3285094,33,5,Forward lateral fall while walking caused by a slip
-0.166,-0.715,-0.062,-37.24227,60.0459984,-8.7662574,76.0601745,3.6096354,-4.76701056,33,5,Forward lateral fall while walking caused by a slip
-0.188,-0.703,-0.022,-35.236917,68.6976642,-11.6883432,75.73358844,3.86173692,-4.13675676,33,5,Forward lateral fall while walking caused by a slip
-0.204,-0.671,0.017,-32.6013102,76.203414,-13.5218088,75.45283902,4.14248634,-3.43201842,33,5,Forward lateral fall while walking caused by a slip
-0.181,-0.647,0.057,-30.1375908,84.6831924,-14.7250206,75.19500792,4.4690724,-2.65279554,33,5,Forward lateral fall while walking caused by a slip
-0.139,-0.649,0.079,-29.7365202,91.5586884,-16.9595568,74.94863598,4.83576552,-1.81627686,33,5,Forward lateral fall while walking caused by a slip
-0.113,-0.636,0.105,-30.366774,95.6266902,-19.2513888,74.70226404,5.2425657,-0.9453807,33,5,Forward lateral fall while walking caused by a slip
-0.099,-0.601,0.108,-32.2002396,99.121734,-19.7097552,74.45016252,5.66082504,-0.04583664,33,5,Forward lateral fall while walking caused by a slip
-0.071,-0.565,0.064,-35.2942128,103.705398,-18.9649098,74.18087226,6.08481396,0.89381448,33,5,Forward lateral fall while walking caused by a slip
-0.029,-0.572,0.038,-38.2162986,107.5442166,-18.7930224,73.88866368,6.52599162,1.87930224,33,5,Forward lateral fall while walking caused by a slip
0.008,-0.611,-0.004,-44.5188366,110.867373,-20.05353,73.5391593,6.9900876,2.88770832,33,5,Forward lateral fall while walking caused by a slip
0.021,-0.637,-0.038,-50.5921914,113.6175714,-21.5432208,73.1380887,7.48283148,3.91330314,33,5,Forward lateral fall while walking caused by a slip
0.02,-0.651,-0.08,-57.009321,116.7688404,-23.3193906,72.68545188,8.00422326,4.96181628,33,5,Forward lateral fall while walking caused by a slip
0.014,-0.635,-0.138,-62.9680842,120.32118,-25.0955604,72.18697842,8.55999252,6.03897732,33,5,Forward lateral fall while walking caused by a slip
0.01,-0.593,-0.146,-65.317212,121.180617,-24.350715,71.67131622,9.12149136,7.12186794,33,5,Forward lateral fall while walking caused by a slip
-0.002,-0.545,-0.133,-66.463128,119.5190388,-23.1475032,71.15565402,9.67726062,8.18756982,33,5,Forward lateral fall while walking caused by a slip
-0.004,-0.548,-0.099,-68.1247062,116.5396572,-22.9756158,70.62853266,10.23302988,9.2246238,33,5,Forward lateral fall while walking caused by a slip
0.017,-0.617,-0.047,-69.7289886,116.3677698,-25.4393352,70.08995214,10.81744704,10.24448904,33,5,Forward lateral fall while walking caused by a slip
0.011,-0.713,-0.037,-77.5212174,119.5763346,-29.507337,69.49407582,11.45916,11.27581344,33,5,Forward lateral fall while walking caused by a slip
-0.008,-0.729,-0.065,-84.1675302,125.1340272,-32.4294228,68.8409037,12.15816876,12.3472449,33,5,Forward lateral fall while walking caused by a slip
-0.018,-0.719,-0.081,-87.949053,129.488508,-34.1482968,68.17054284,12.89728458,13.44732426,33,5,Forward lateral fall while walking caused by a slip
-0.015,-0.682,-0.088,-91.386801,132.5824812,-35.809875,67.47726366,13.67650746,14.56459236,33,5,Forward lateral fall while walking caused by a slip
-0.028,-0.643,-0.072,-93.6213372,132.5824812,-38.2162986,66.7782549,14.4958374,15.66467172,33,5,Forward lateral fall while walking caused by a slip
-0.067,-0.621,-0.062,-91.3295052,138.655836,-41.7686382,66.13081236,15.36673356,16.80485814,33,5,Forward lateral fall while walking caused by a slip
-0.119,-0.625,0.005,-88.2928278,146.7918396,-45.3209778,65.54066562,16.32357342,18.00234036,33,5,Forward lateral fall while walking caused by a slip
-0.156,-0.61,0.074,-86.6312496,150.7452498,-48.6441342,64.99062594,17.33770908,19.21701132,33,5,Forward lateral fall while walking caused by a slip
-0.139,-0.605,0.117,-87.6052782,152.7506028,-50.0765292,64.457775,18.38622222,20.44314144,33,5,Forward lateral fall while walking caused by a slip
-0.065,-0.63,0.151,-86.4593622,153.2089692,-51.6235158,63.95357196,19.45765368,21.66354198,33,5,Forward lateral fall while walking caused by a slip
0.041,-0.576,0.156,-91.959759,152.1776448,-51.1078536,63.4264506,20.52908514,22.87248336,33,5,Forward lateral fall while walking caused by a slip
0.053,-0.537,0.174,-91.7878716,148.8544884,-50.7640788,62.89932924,21.59478702,24.05277684,33,5,Forward lateral fall while walking caused by a slip
0.105,-0.527,0.161,-91.100322,144.958374,-53.1705024,62.37793746,22.67767764,25.17577452,33,5,Forward lateral fall while walking caused by a slip
0.153,-0.599,0.121,-92.7619002,136.650483,-57.5249832,61.81643862,23.77202742,26.20136934,33,5,Forward lateral fall while walking caused by a slip
0.168,-0.705,0.125,-96.1996482,127.6550424,-60.8481396,61.19764398,24.86064762,27.11237256,33,5,Forward lateral fall while walking caused by a slip
0.139,-0.839,0.092,-101.9292282,117.8001648,-64.8588456,60.5043648,25.94353824,27.90878418,33,5,Forward lateral fall while walking caused by a slip
0.06,-0.971,0.166,-107.2004418,104.851314,-68.75496,59.68503486,27.0149697,28.54476756,33,5,Forward lateral fall while walking caused by a slip
-0.108,-1.001,0.167,-122.8421952,97.9185222,-74.8856106,58.66516962,28.10931948,29.06042976,33,5,Forward lateral fall while walking caused by a slip
-0.171,-1.017,0.115,-141.234147,97.3455642,-83.7664596,57.42758034,29.28388338,29.50160742,33,5,Forward lateral fall while walking caused by a slip
-0.03,-1.008,0.008,-157.6780416,100.7833122,-91.8451674,56.0066445,30.55012056,29.89694844,33,5,Forward lateral fall while walking caused by a slip
0.08,-0.879,-0.142,-173.7208656,100.3822416,-99.981171,54.39090294,31.87938312,30.20061618,33,5,Forward lateral fall while walking caused by a slip
0.143,-0.757,-0.196,-184.1487012,92.8764918,-108.1171746,52.57462608,33.24875274,30.32666694,33,5,Forward lateral fall while walking caused by a slip
0.128,-0.694,-0.075,-201.7385118,82.8497268,-114.018642,50.4775998,34.60093362,30.26364156,33,5,Forward lateral fall while walking caused by a slip
0.015,-0.477,-0.03,-218.2397022,85.084263,-117.8001648,48.16857906,35.98749198,30.12040206,33,5,Forward lateral fall while walking caused by a slip
-0.157,-0.222,-0.044,-208.4994162,111.2111478,-125.0767314,46.01998656,37.59750396,30.09175416,33,5,Forward lateral fall while walking caused by a slip
-0.074,0.024,-0.165,-194.0608746,138.655836,-134.9889048,44.04901104,39.45961746,30.14332038,33,5,Forward lateral fall while walking caused by a slip
-0.204,0.417,-0.416,-171.1998504,168.736131,-141.807105,42.41608074,41.58529164,30.3381261,33,5,Forward lateral fall while walking caused by a slip
-0.462,0.717,-0.423,-137.3953284,208.556712,-147.4793892,41.29308306,44.04328146,30.77930376,33,5,Forward lateral fall while walking caused by a slip
-0.515,0.669,-0.202,-104.564835,260.4667068,-152.5214196,40.80606876,46.9252602,31.63874076,33,5,Forward lateral fall while walking caused by a slip
-0.325,0.549,-0.022,-88.0063488,305.386614,-159.9698736,40.81179834,50.18539122,32.89924836,33,5,Forward lateral fall while walking caused by a slip
0.182,0.404,0.04,-87.376095,335.5242048,-173.2052034,41.0810886,53.75491956,34.42904622,33,5,Forward lateral fall while walking caused by a slip
1.368,-0.046,-0.04,-76.4325972,353.8588608,-200.4780042,41.55664374,57.62238606,36.00468072,33,5,Forward lateral fall while walking caused by a slip
2.808,-0.466,-0.235,-76.3180056,342.2278134,-227.1205512,41.82020442,61.58152584,37.26518832,33,5,Forward lateral fall while walking caused by a slip
3.835,0.057,-0.479,-100.3822416,295.7036238,-243.1060794,41.1383844,65.30575284,37.69490682,33,5,Forward lateral fall while walking caused by a slip
3.976,1.007,-0.669,-106.1691174,243.4498542,-253.3620276,39.28200048,68.70912336,36.89276562,33,5,Forward lateral fall while walking caused by a slip
3.996,2.63,-1.325,-96.0850566,178.3618254,-301.8915702,34.65822942,71.88331068,33.0596766,33,5,Forward lateral fall while walking caused by a slip
3.996,2.835,-1.441,-39.5913978,94.7099574,-357.3539046,25.72008462,74.47308084,24.16736844,33,5,Forward lateral fall while walking caused by a slip
-0.085,-0.868,0.13,9.3965112,-27.2728008,-7.7922288,91.5873363,1.24331886,-3.54088044,34,1,Backward fall while walking caused by a slip
-0.083,-0.866,0.115,9.1100322,-26.5852512,-11.5164558,91.67900958,1.36936962,-3.79871154,34,1,Backward fall while walking caused by a slip
-0.073,-0.857,0.11,10.0840608,-23.6058696,-14.2666542,91.7878716,1.51260912,-4.02216516,34,1,Backward fall while walking caused by a slip
